"id","profileName","text","date","title","rating","images","helpful","variant:colour","variant:size","variant:style name"
"R2MAY2F2P8YND5","Yash Ramani","I am using this since 15days.. the bass and ANC is very good. ANC is working fine.Overall audio is also very good.Charging time is decent I would say.Call quality and mic is good for indoors and for outdoors if you are in windy area then it would be some issue for other person to hear your voice otherwise without wind, in outdoor it is fine for me.Touch controls and charging indicators are working properly.","Reviewed in India on 18 November 2023","Overall good budget earbuds","4.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"RBJGPHOJKO0UH","Yashas suresh","Very good product if you want earpods at 2.5k go for it satisfied. All thought I don't have to say anything it's OnePlus they provide that quality happy with the product 👍","Reviewed in India on 27 December 2023","Excellent product","5.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R2N958XJJGU4UN","VIKAS YADAV","Great experience till now","Reviewed in India on 21 December 2023","Working fine","4.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R38PWIN88WAQ9W","Kishor Patil","Overall it's a very Product. I loved it.","Reviewed in India on 19 December 2023","Awesome!","4.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"R2VKBD95MQ0W2R","Daniel","Really its awesome.. oneplus good for blueetooth and buds..guys go for it.. Thankyou amazon..","Reviewed in India on 19 December 2023","Excellent","4.0 out of 5 stars","https://m.media-amazon.com/images/I/51IC862VZkL.jpg
https://m.media-amazon.com/images/I/51UIVWht6IL.jpg
https://m.media-amazon.com/images/I/51ooHWEu7uL.jpg","0","Thunder Grey","Extra Large","Nord Buds 2"
"RFH2SF1DX9L74","Vidya","Great bass, great sound quality and amazing fit and finish. Go for it without thinking twice. Amazing product! Exceeded expectations.Noise cancellation is decent. But everything else is amazing.","Reviewed in India on 29 January 2024","Overall amazing. All rounder!","5.0 out of 5 stars","https://m.media-amazon.com/images/I/71QnUpl98RL.jpg","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1EGSAJQ0QSUMP","Arjun Krishnamurthy","This is my 45 day review of the product. It's absolutely brilliant. It's the best in it's class and segment and it checks all boxes. I am very happy and satisfied. A must buy.","Reviewed in India on 6 January 2024","Excellent product","5.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R3A68CA5L19EK","Pranav Aggarwal","Ear starts paining after a few hours of constant usage. Battery life is not upto the mark. But rest all the things are great. Noice cancellation with a sleek design. Sound is also good.","Reviewed in India on 15 November 2023","Pain in ears after few hours","4.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"R1RQC8UIQUX5W3","Good product","The sound quality and noise cancellation is aswm. Go for it product. I am using it with oneplus device only si cant say abt its feasibility with other device","Reviewed in India on 25 January 2024","Go for product","5.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R2YNBGQ0S44J3","Heet","OnePlus Nord Buds 2 True Wireless in-ear earbuds are a good option for budget-minded buyers.Sound quality: The OnePlus Nord Buds 2 offer good sound quality for the price. The bass is well-defined, the mids are clear, and the highs are crisp. The earbuds also offer a good amount of detail, making them a good choice for listening to music or watching movies.Active noise cancellation: The OnePlus Nord Buds 2 offer active noise cancellation, which can help to block out background noise. The noise cancellation is not as good as some of the more expensive earbuds on the market, but it is still effective at blocking out moderate noise.Comfortable fit: The OnePlus Nord Buds 2 have a comfortable fit. They come with three different sizes of ear tips, so you can find the size that fits you best. The earbuds also have a secure fit that won't fall out easily.Long battery life: The OnePlus Nord Buds 2 have a long battery life. The earbuds themselves have a battery life of up to 7 hours, and the charging case provides an additional 30 hours of battery life. This means that you can get up to 37 hours of listening time on a single charge.IPX4 water resistance: The OnePlus Nord Buds 2 are IPX4 water resistant, which means that they are splashproof. I had great experience while working out and running.","Reviewed in India on 9 September 2023","Best Budget TWS Earbuds","4.0 out of 5 stars","","13","Thunder Grey","Extra Large","Nord Buds 2"
"R1JE5YAAM8Z8AW","Madan Mohan mishra","This is good product. But I m feeling a  little bit problem with his battery. But overall this is good product. Clear sound and bass.❣️","Reviewed in India on 13 December 2023","My review after1 month use","4.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1VEPBXPF2P06U","Chandan R","Sound clarity is good even while driving, but noise cancellation is not upto the mark","Reviewed in India on 19 December 2023","Sound clarity is good even while driving","4.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R2UMD4WUYV9XED","Amazon Customer","Perfect earbuds for 2.5k worth it","Reviewed in India on 18 December 2023","Value for money","4.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R2CLTPEF4JN23N","Roshni","I don't think you will find the quality in this price. My ear buds gives me slightly more than two hours without charging. When that happens I put one in the charger and continue using a single earbud. I was a little worried about pain in ear but thankfully I have not anything pain so far.","Reviewed in India on 10 November 2023","Good Quality, good sound at a reasonable price, comfortable","4.0 out of 5 stars","https://m.media-amazon.com/images/I/7125kvrXmgL.jpg","0","White Marble","Extra Large","Nord Buds"
"RPAJFTYUGJJWY","Ricky_","Microphone is present in only one of the buds. Not so great call quality, but decent audio experience and ANC works adequately inside a busy metro train.","Reviewed in India on 18 November 2023","Microphone quality","4.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"R2C5RUKPNVA6AC","Arjun","It's been a year since my purchase and I am very happy with these mini boom boxes. It does live up to its name of the basswave technology. However, it's best not to be meddled with in terms of the Equalizer. The default setting is perfect. The earphones are durable and so is the case. Backup after full charge is about 5 hours on continuous use and goes up to 15 hours on intermittent use. The only concern overtime is to make sure you clean the mesh every 4 months to keep the sound from getting blocked out. The ANC is not great but works decently well for the price you pay. Bluetooth range is pretty good, goes upto 7 to 8 meters without glitching.The only drawback would be that they don't hold onto your ear like you'd want them to. If you prefer wearing the smallest buds, you'll have a hard time during sweaty summers as the earbuds will slip off quite often when you workout/run etc.Otherwise, a brilliant, value for money product by OnePlus.","Reviewed in India on 22 December 2023","Excellent quality for asking price","5.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R2T8EMDC31156L","akshay mhatre","Sound base songs sunne aacha haiPhone pe baat karne normal heBattery backup aacha haiEarbud quality aacha hai","Reviewed in India on 20 November 2023","Ear buds 2 pro","4.0 out of 5 stars","https://m.media-amazon.com/images/I/61dDbopbtmL.jpg","0","Lightning White","Extra Large","Nord Buds 2"
"R1RA174DNNV8VW","Rajkumar Hiwrale","Sound quality is amazing.You can change Eq settings as per your requirement.Clarity is good.Low and Mids are absolutely fantastic.Fitting is comfortable with good hold if done movement.Battery Backup is quite decent aprox 34 hrs.","Reviewed in India on 14 November 2023","Quality of Sound Is Best!","4.0 out of 5 stars","https://m.media-amazon.com/images/I/618eBcU2KBL.jpg
https://m.media-amazon.com/images/I/61hkRuIoIjL.jpg
https://m.media-amazon.com/images/I/713xPVQ7EkL.jpg","0","Thunder Grey","Extra Large","Nord Buds 2"
"R2DVEISMKPR9ZL","Anuj Singh","Good Product from OnePlus. It's been several months that I have purchased this and it works Brilliantly. No problems with charge timings.. does last long while continous usage","Reviewed in India on 28 December 2023","Good Product from OnePlus.","5.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"R1AUSPQS1Z8GYX","Pratik Mahadik","Nice audio quality and sound quality too good I like it.","Reviewed in India on 16 December 2023","Feel relaxed","4.0 out of 5 stars","https://m.media-amazon.com/images/I/61BhLQHwB1L.jpg
https://m.media-amazon.com/images/I/61awiuKEfdL.jpg","0","Thunder Grey","Extra Large","Nord Buds 2"
"R2VA1Y24N0XZ9I","Kaushik korada",false,"Reviewed in India on 28 November 2023","Best in that price range","4.0 out of 5 stars","https://m.media-amazon.com/images/I/61EtFDFBx8L.jpg
https://m.media-amazon.com/images/I/61n16O+AwVL.jpg","0","Thunder Grey","Extra Large","Nord Buds 2"
"R3TNEFUSEGDCUA","Devilking","The OnePlus Nord Buds 2 are a pair of affordable true wireless earbuds that offer good sound quality, active noise cancellation (ANC), and a comfortable fit. They are a modest upgrade over their predecessor, the OnePlus Nord Buds, but they are still a good value for the price.**Sound quality**The OnePlus Nord Buds 2 have a balanced sound profile with good bass, mids, and highs. The bass is punchy and impactful, but it doesn't overwhelm the other frequencies. The mids are clear and detailed, and the highs are crisp and extended.The Nord Buds 2 also support Dolby Atmos, which can provide a more immersive listening experience for certain types of content. However, Dolby Atmos is not available on all streaming platforms, and it is not compatible with all types of audio files.**Active noise cancellation**The OnePlus Nord Buds 2 have active noise cancellation (ANC), which can help to reduce ambient noise. The ANC is not as effective as on more expensive earbuds, but it does a decent job of blocking out low-frequency noises, such as the hum of an airplane or the rumble of a bus.**Fit and comfort**The OnePlus Nord Buds 2 are comfortable to wear for long periods of time. They are lightweight and have a secure fit. The earbuds come with three different sizes of ear tips, so you can find the perfect fit for your ears.**Battery life**The OnePlus Nord Buds 2 have a battery life of up to 30 hours on a single charge (with ANC turned off). With ANC turned on, the battery life is reduced to around 24 hours. The charging case provides an additional 30 hours of battery life.**Overall**The OnePlus Nord Buds 2 are a good pair of affordable true wireless earbuds. They offer good sound quality, active noise cancellation, and a comfortable fit. If you are looking for a budget-friendly pair of earbuds with ANC, the Nord Buds 2 are a good option to consider.**Pros:*** Good sound quality* Active noise cancellation* Comfortable fit* Affordable price**Cons:*** ANC is not as effective as on more expensive earbuds* Dolby Atmos is not available on all streaming platforms and is not compatible with all types of audio files**Who should buy the OnePlus Nord Buds 2?**The OnePlus Nord Buds 2 are a good choice for people who are looking for a pair of affordable true wireless earbuds with good sound quality and active noise cancellation. They are also a good choice for people who are looking for a pair of earbuds that are comfortable to wear for long periods of time.","Reviewed in India on 18 September 2023","OnePlus Nord buds 2","5.0 out of 5 stars","","16","Thunder Grey","Extra Large","Nord Buds 2"
