"id","profileName","text","date","title","rating","images","helpful","variant:"
"R1LCQ19DN047II","Amazon Customer","For some context, I'm no audiophile. I do use a set of Phillips SHP9500 at my computer though. I'll update this as time passes and I use them more.2 month update: original review remains true, but I also need to add that the battery life is awesome! Even with ANC maxed and moderate volume I still get like 4 hours of music before they die.Pros:- Immediately comfortable. I tend to sleep in my earbuds and these are low enough profile to continue doing that.- Sound isolation works... alright. Moderate conversation in the same room will occasionally make it through, but it's definitely making a difference. The noise passthrough is actually more helpful to me, as I like to be aware of what's going on. It's easy to switch between the two as well, depending on my surroundings.- Really like the case. Very tactile.Cons:Man, the sound quality is underwhelming. I've got a handful of songs I test new audio stuff on and this made each one sound *really* muddy, with the exception of vocals which are actually really crisp. When I put my computer headphones back on, it was night and day different. I get that they had to pack a lot into a really small package, but music is the *one* thing I expect these to do well, especially at the price they're asking for it.Conclusion:Its fine. The features are neat. Wait for a REALLY good discount.","Reviewed in the United States on 18 October 2023","A good deal... at half price.","3.0 out of 5 stars","","0",
"R270HAYZEC7TOQ","Marcos","Works very well. The best option at this price level for Android users. Easy to connect, good battery life. Sound quality is good. Probably the galaxy buds pro 2 has a better sound quality but it is also way more expensive. Built quality is also good. Minimalist. If you are looking for a good pair of earbuds at a reasonable price, this is the best option in the market. Connectivity with Samsung is great and it also worked with my Google Pixel. Battery life is ok.","Reviewed in the United States on 22 November 2023","Best cost benefit.","5.0 out of 5 stars","","3",
"R1F5U11YIRN7MQ","Kipung Park","Overall, I really liked it. I liked all the led signs that show enough information during the day even without smartphone's specific battery info. Sound quality is good and the noise cancellation quality is pretty good too. In a room if someone calls me when I am listening to music, I can hardly tell. So, that I really liked it.However, I wish this pair of earphones had the multiple device connection available. I mean it is a really small thing. I have paired my earphones with both laptop and my phone. Then, when I connect it to my phone, when I try to connect to my laptop, it doesn't allow both connections like higher end headphones. So, when I am already connected to my 1st device, to get connected to my 2nd device, I have to manually connect to the 2nd device, then it would disconnect from the first device and switch to the 2nd. I found this a bit uncomfortable. Like for comparison, my sony Headphone can connect two devices at the same time without disconnecting the other, so I wish it had that feature.Other than that, I found the touch sensors a bit sensitive. When I try to adjust my earphones, it would always recognize the touch and would stop the music or the video I was watching. So that is a bit uncomfortable. Other than that I like it!","Reviewed in the United States on 2 May 2023","A decent noise cancellation earphones. But a bit sensitive","4.0 out of 5 stars","","8",
"R25F4IJR7B43QB","Lora Singleton","For years I used the cheap neckband style of Bluetooth earbuds, and when I decided a while back to switch to actual earbuds, I tried at least 3 or 4 brands and styles and couldn't find ones that didn't KILL my ears. IDK if my ears are weirdly-shaped or what, but I tried TOZO NC2s and JLab Go Air Pops which both were incredibly painful. I also tried a friend's Airpods briefly and they also hurt. Finally I spotted a relative's Galaxy Buds 2 and asked to try them and the difference was incredible - these are super comfortable!The sound quality is also incredible compared to all others I've tried, and while I've never really bothered with ANC on other ones I've tried, the noise cancelling on these is certainly good enough for me. I do tend to leave it off to save the battery though, which is the main weak point of these. 5 1/2 hours or so with noise cancelling on isn't great. But I find they block enough noise for me even with it off, which makes the battery life more like 8 hours or a bit over. Even with ANC off, they block enough that I can't hear someone across the room trying to get my attention unless they're really yelling. I often use just one earbud, and I like that you can use either on its own and easily switch between them.I have a Samsung phone, which means the Galaxy Wear app lets you manage these and use the equalizer settings and such. I also love the fast pair with Samsung, where they pop up immediately asking to pair or connect, and I REALLY like the seamless pairing feature that lets me switch them instantly between my phone and my (Windows) computer without have to go into Bluetooth settings and disconnect or unpair from one to pair to the other.Overall, very happy with these. I wasn't sure how much I would really use them, so was hesitant to pay the full retail price, and the first refurbished pair I tried had one earbud that didn't work which made me wary of going that route. So this international version seemed like a nice option. I added an Asurion protection plan just in case, but so far these have worked flawlessly for several months.","Reviewed in the United States on 3 November 2022","Love them","5.0 out of 5 stars","","16",
"R31IGMFTOGWKA1","Amazon Customer","I'll be honest, I'm a samsung fan boy for sure. Trying to be as objective as possible, there is slightly less bass than I would have expected but plenty to have a good kick when listening to bass intensive music. Sound stage is great and you won't miss a note. The battery life is quite well, for surpassing what I was thinking and the quick recharging in the case makes it so you won't miss the music for to long while waiting for the buds to recharge. The call quality is great on my end but I will say I've been told using active noise canceling or ambient sound while on a call leave a audible noise on the other end making it hard for people to hear me. Once you turn it back to normal it goes away. 10/10 would buy again.","Reviewed in the United States on 7 October 2023","Amazing product","5.0 out of 5 stars","","22",
"RNHDRZINFJVZH","Veronica Mayra","I'm beyond glad I decided to purchase these! By far the best investment. Battery life is awesome, and so is the sound quality. Quick charge, and always with me.","Reviewed in the United States on 9 December 2023","Love love love!","5.0 out of 5 stars","","0",
"R2R99TJOE6SSPZ","Roldwind","Good aound and range but they don't fit in my ear that well not like my old raycons","Reviewed in Canada on 30 December 2023","Ok","4.0 out of 5 stars","","0",
"R38DYLMQBUB9BB","Mikey3boys ","These are great!  I bought them to replace my Bose earbuds, and honestly, these blow them away.  The fit is better, it's easier to sync with Bluetooth,  and the sound quality is superior.  Sorry Bose, Samsung gets the win!","Reviewed in the United States on 20 November 2023","Bye bye Bose!","5.0 out of 5 stars","","0",
"R2801GKFTDL465","Odiazferrer","Buen producto, buen empaque, funciona super bien, calidad del.sonido super!","Reviewed in the United States on 23 December 2023","Excelente","5.0 out of 5 stars","","0",
"R27GKV896OZR0V","Affan Khokhar","Overall the product is amazing. The case is unique and seems unique. The earbuds fit in the ear slot perfectly.The negative aspect is the active noise cancellation. It works 50% only. I can still hear outside noise with my earbuds on so it isnt that effective.And since iphone doesnt have the wearable app to configure the earbuds, thats the downside as well.","Reviewed in the United States on 27 September 2023","Active Noise Canceling","4.0 out of 5 stars","","0",
"R18CA9S7WH50VD","Mohawk Ninja","Case charges several times and the ear buds battery last a long time. The active noise cancelation or enhancement ams 360 audio is really cool. They connect very easily to your device","Reviewed in the United States on 25 October 2023","Sound Great with awesome features","4.0 out of 5 stars","","0",
"R1BHRTAS259ZA7","Ariel Omar Mendez Valverde","Los mejores audifonos la verdad son de muy buena calidad.","Reviewed in Mexico on 17 November 2023","Excelente","5.0 out of 5 stars","","0",
"RSVLCPJ5FCU2A","jb","Highly recommend!Amazing sound qualityGreat call clarityVery comfortable.The noise canceling is shockingly great. I can make calls driving with the windows down with no problem. Outperforms 200-300 earbuds by a mile. No ""wind tunnel"" or ""under water"" complaints.Single only preference would be louder music capability, but they're on part with other ear buds I've owned for loud volume.","Reviewed in the United States on 14 November 2023","Sound quality & calling","5.0 out of 5 stars","","0",
