"id","profileName","text","date","title","rating","images","helpful","variant:colour","variant:style name"
"RXH2TT2DH4SIA","Sanjay Nayak","only one line I can say ""bhai, maza aaya"".Don't think twice, go for it.I have used 3-4 earbuds earlier of different companies bit this one knocks them off.Best deal in this price range, i have 1000XM4 and sound quality is near by same","Reviewed in India on 28 December 2023","mind boggling","5.0 out of 5 stars","https://m.media-amazon.com/images/I/614AsNmQijL.jpg","0","Black","WF-C500/Black"
"RB017FUWVKHDI","Amazon Customer","I liked the fit and ease of use. The earpods fit snugly in the ears and the sound output is also quite good.","Reviewed in India on 19 October 2023","Easy to use earpods","4.0 out of 5 stars","","2","Black","WF-C500/Black"
"R2DVM2O99CHE6T","krishna","Call quality not upto mark, Base is okay","Reviewed in India on 10 December 2023","Noise cancellation not good","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R330LH6QJ3Z791","sachin jagtap","Battery backup not good","Reviewed in India on 26 October 2023","Best for music lovers","4.0 out of 5 stars","","0","Black","WF-C700N"
"R2CG6AMNHUQ958","Raghav ","Best in this price range best in overall quality","Reviewed in India on 6 November 2023","Best in overall quality","4.0 out of 5 stars","https://m.media-amazon.com/images/I/61EN+KxFh0L.jpg
https://m.media-amazon.com/images/I/71JZHRStecL.jpg","0","Black","WF-C500/Black"
"R2J1H78VR0NDUN","Amazon Customer","1 ⭐ less for fit.","Reviewed in India on 27 October 2023","Good music quality","4.0 out of 5 stars","","0","Black","WF-C500/Black"
"R1RF5ABI2LCTLI","dvn","This is a well built, good sounding pair of wireless earphones for the price (I got them for around 3,500 with offers) from a reputable brand. The battery lasts forever one on charge, which is useful for me as I spend long hours on my computer or phone every day for work. All I have to do is put them back in the little box and charge the whole thing before I go to bed. The mic quality isn't as good as other (pricier) earphones but is a noticeable upgrade on your phone's mic for video conferencing, so good enough for me.They actually sound surprisingly good for the price. Can't really compare with airpods or good over-ear headphones but I don't really think the drop in quality is that big of a deal. These are well made. My only real gripe about these earphones is that they aren't the most comfortable to wear. The left side is fine, but for me the right seems just a little uncomfortably large. It starts to hurt after an hour if I have it sitting in snugly. This could just be a me problem, as I haven't extensively used other in-ear wireless buds before, but maybe something to keep in mind for you. I guess I'll just have to get used to it, with my small earlobes.","Reviewed in India on 5 April 2023","Sounds good, long battery life, but in-ears can be uncomfortable","4.0 out of 5 stars","","11","Black","WF-C500/Black"
"RPC912HH8D3YU","Dr Amit Goyal","The sound quality is the best. You can connect 2 devices simultaneously and the change over from one device to other is flawless.","Reviewed in India on 4 January 2024","Excellent sound quality and wonderful connectivity","5.0 out of 5 stars","","0","Black","WF-C700N"
"R28B0QBHJ4BO9R","Vishnu","I purchased this in April 2022, and as of November 29, 2023, I have been using it almost every day for a minimum of 2 to 3 hours and a maximum of 6 to 8 hours. I am truly blown away because I never expected this level of durability. The sound quality and charging are okay. However, there is a limitation: you can only connect one device at a time. To connect with a second device, you need to either put it in pairing mode or manually disconnect from the currently connected device. That is the only limitation I can point out.","Reviewed in India on 29 November 2023","Unbelievable Durability! This Gadget Still Blows My Mind After 1.5 Years! 😱🔥","5.0 out of 5 stars","","2","Black","WF-C500/Black"
"R38G2LGICB9CVK","Shashikumar","Seriously good considering the price in which the product comes at. One of the best sound quality - typical Sony signature when it comes to base.Grab it if u can","Reviewed in India on 28 December 2023","Best value for money","5.0 out of 5 stars","","0","Black","WF-C500/Black"
"R1IQNNO7LCJJCA","chandramohan","I use it primarily for calls. Works smoothly with clear sound at both ends. Fits snugly into the ear. But not good for prolonged use.The case is bit longer as compared to others.There is absolutely no noise cancelation or reduction in ambient noise levels.","Reviewed in India on 3 October 2023","Comfortable fit in the ears, not suited for prolonged use","4.0 out of 5 stars","","7","Black","WF-C500/Black"
"RL977MGIXUNNV","Karan Arora","Good performance while travelling in 1991 model government bus.","Reviewed in India on 26 October 2023","Good product","4.0 out of 5 stars","","0","Black","WF-C500/Black"
"RGH04XR9B638Y","sandeep","Good ear phone. Use full and sound quality is really good. If ears are small then not so good fit.","Reviewed in India on 29 September 2023","Good","4.0 out of 5 stars","","2","White","WF-C500"
"R3CO9WKK6H6FE","Akilan","Sound quality and all is good but ear starts to pain after 30 mins of continuous listneing. Should have made it more ergonomic at this price point.","Reviewed in India on 17 November 2023","Ear pains after an hour of listening.","3.0 out of 5 stars","","0","Black","WF-C700N"
"R3BOF8T11FOWSE","Wow 🤩😍","Sound quality good 💯","Reviewed in India on 30 December 2023","Sony c500 earbuds","5.0 out of 5 stars","https://m.media-amazon.com/images/I/617JDShs38L.jpg
https://m.media-amazon.com/images/I/61MLPtY6Z5L.jpg","0","Black","WF-C500/Black"
"R2LRPZN2VC306G","Anoop Jacob","This is the best TWS you can get at this price range. And the sony earbuds app also pairs with the device to give a great experience.","Reviewed in India on 2 January 2024","Value for money","5.0 out of 5 stars","https://m.media-amazon.com/images/I/61qbmmGOnSL.jpg
https://m.media-amazon.com/images/I/61yjN0LPYCL.jpg","0","Black","WF-C500/Black"
"R3655M7YS651OM","Placeholder","Sound quality is good but not fit on ear..","Reviewed in India on 26 November 2023","Sound quality is good but not fit on ear","3.0 out of 5 stars","","0","Orange","WF-C500/Orange"
"RE9268F0C94GN","Manoj Kumar","The earphone is not that upto the mark. I have been using Airpod , can easily identify the issue. You can not hear anything apart from the sound of the song, it will feel like something odd are in your ear. It will pain your ear if you wear more that 1 hour.","Reviewed in India on 23 October 2023","Okay Product","3.0 out of 5 stars","","0","Orange","WF-C500/Orange"
"RSKH8ZQS5H0TJ","Adithyan S R","Well...there's so many negative reviews here and people are even comparing these to Boat and what not 🤦First of all...it's a Sony .. I've been a Sony user for ages .. I've been using MHC-V71D since 2018... And guess what ..this small buds is providing the same quality and functionality as that of the ₹40 K party speaker...So talking about the positives :1. Sony Connect App : If you really are an audiophile this app is an essential tool.. like I said ..we can choose a range of preset sound fields (or create custom ones) on the app...and yes...it will take some time to get used to one..once thats set then its 💥  ...( I suggest switching it into ""Excited"" sound field , which has equal amount of bass and vocal quality  )2. Battery Life : it does what it claims ..using it for 4.5 hours continuously causes only 30% fall in battery.3. Design : it looks premium...feels premium..and build quality is evident.. the magnet is too strong...you can feel it ...the buds won't fall off from the case no matter what..4. Sound signature : one must really try the 360 reality audio inorder to feel the difference between normal stereo and spatial audio ...it picks even the smallest sounds from every corner and provides an enriched ambient sound..the vocals are crisp...bass is sufficient .. overall sound quality is worth the price5. Comfort : talking about comfort ..yes...it's comfortable for long hour use ..the max time I spend on it was for 6 hours and I didn't felt any pain/fatigue or anything6. Bluetooth connectivity : once paired the buds will connect the moment you take it out of the case...and you will get an uninterrupted quality connection over long distancesNow let's talk about the ok-ok part :1. Fit : the buds feels really tucked into the ears and yes there's set of different sizes in the box ...but I constantly feel like they may fall off  ( I tried to intentionally make it fall off by shaking my head and doing things but it didn't fell off...but I do have a fear that it may fall off )2. Material : The material and colour looks cool in real life...but if your are opting for the light coloured versions (green/orange/white) you should always be aware to keep your fingers clean...or otherwise the buds will somewhat attract anything that's on your hand ( and yes you can easily wipe it off and clean it ..but I prefer not to make them dirty as it may in the long run ruin the colour)Ok...now to the negatives1. Mic quality : call quality is great ...but it'll feel somewhat ok...the reason : the mic picks up each and every sound around you ....so if you are having a conversation in a closed environment with minimal noise then the quality will be good... otherwise in outdoor conditions it's not that great  ..and I don't prefer these ones for professional meeting stuffs or anything like that because of the above said factors....and don't even think about using this as a mic for recording ...2. The ""Hissss"" : well it's not distracting for me ..you can hear it...you can feel it...but it won't be a nuisance ...atleast for me ... After using for some days you won't even notice it that much3. Latency : sometimes can feel a small delay..and it's not that much distractingSo that's all about thisAnd let me tell you who should get this :Anyone who needs a high quality ambient sound experience in a small packageThose whos lazy to charge it every once and thenArtists/Students/WFH/or anybody who needs uninterrupted music for hoursMovie watching buddiesSomeone who mostly have conversations in a somewhat silent environment ie, indoorsAnd those who shouldn't buy this :Professionals with meetings and calls throughout the whole day who have to attend calls at everywhereVloggers who's planning to use this as a micThe Outdoor peopleThose who don't even know the difference between a mono and stereo 🤷🤦So that's all about the WF-C500THANK YOU !!","Reviewed in India on 21 February 2022","READ THIS IF YOU ARE PLANNING TO BUY !","4.0 out of 5 stars","","2","Orange","WF-C500/Orange"
