id,profileName,text,date,title,rating,images,helpful,variant:colour,variant:style name,brand,variant:,variant:size,scores
RKEZFW6W86XDL,Manoj,Sound quality seems excellent to me.App is not easy to use.ANC seems fine at price.I am happy with press button control and those are configurable.Updating review: office call also works excellent for me.Go for it at this price.,Reviewed in India on 27 October 2023,Value for money,4.0 out of 5 stars,,0,Black,WF-C700N,sony,,,"build quality: 0
price: 2
comfort: 0
design: 0
battery life: 0
sound quality: 3"
R1HPVYPB0KQWYZ,Mohammad Hossain,"Very cosy, no Modern specs but it's built for sound quality only. Best in the market.",Reviewed in India on 21 January 2024,Just love it,5.0 out of 5 stars,,0,Green,WF-C500,sony,,,"build quality: 3
price: 0
comfort: 3
design: 0
battery life: 0
sound quality: 3"
R1S8SO6EH01TXE,Varun Mehta,Don't buy if you get in 8k or 6k becoz i purchased in just 4.5k and i compare it with OnePlus Nord buds 2 sony sond is good but sound is low and charging is medium not good but not bad in this product you  get touch controls buttons this product is good if you are buying in cheapest price,Reviewed in India on 26 November 2023,Sound quality and price,3.0 out of 5 stars,"https://m.media-amazon.com/images/I/711nG-m5W8L.jpg
https://m.media-amazon.com/images/I/71X-mgtU4WL.jpg
https://m.media-amazon.com/images/I/81ALlzK1f-L.jpg",3,Black,WF-C700N,sony,,,"build quality: 2
price: 3
comfort: 1
design: 2
battery life: 1
sound quality: 2"
R2Z0QT9WQLA5LB,vinay kumar,I'm a big fan of Sony since childhood. Used different earphones but I always end up choosing sony over other brands. The XB series is the best if you are a bass lover. This TWS is good. Quality of sound is also good but there's no much punchyness in the bass. I'm using XB 700 and this one now. XB series have better bass. Hope this helps.,Reviewed in India on 8 October 2023,Go for extra bass options in Sony,4.0 out of 5 stars,,18,Black,WF-C500/Black,sony,,,"build quality: 2
price: 0
comfort: 0
design: 0
battery life: 0
sound quality: 1"
R2N24FJRTU92BS,Dennis,PositiveHeadphone build quality is really good & easy to carryMusic can be Customisable with Sony appMusic quality greatNoise cancelling is goodWater resistance is good - Best use for gym purposeNegativeIn comparison this headphone’s max volume is averageBass is not good,Reviewed in India on 18 November 2023,Review after one month use with iPhone,3.0 out of 5 stars,,0,Black,WF-C700N,sony,,,"build quality: 3
price: 0
comfort: 0
design: 0
battery life: 0
sound quality: 2"
R1N5GSWV37YBNL,moghe,"Good to use, amazing battery and good to wear.",Reviewed in India on 30 January 2024,Clarity,5.0 out of 5 stars,,0,Orange,WF-C500/Orange,sony,,,"build quality: 0
price: 0
comfort: 2
design: 0
battery life: 3
sound quality: 0"
R2H8OY6MTHSKDF,Sony,Not expected Bass But the Quality is Good,Reviewed in India on 14 December 2023,Okay,3.0 out of 5 stars,https://m.media-amazon.com/images/I/71Zyr2baDaL.jpg,0,Green,WF-C500,sony,,,"build quality: 3
price: 2
comfort: 2
design: 2
battery life: 2
sound quality: 2"
R1235N6LPA9GF9,Promothesh C.,SONY - the name says it all,Reviewed in India on 23 January 2024,Sony 🔥🔥🔥🔥,5.0 out of 5 stars,"https://m.media-amazon.com/images/I/61Iqj-4mygL.jpg
https://m.media-amazon.com/images/I/61MfePG-DwL.jpg
https://m.media-amazon.com/images/I/61weu6azgaL.jpg
https://m.media-amazon.com/images/I/71d0WDUD3BL.jpg
https://m.media-amazon.com/images/I/71yGORXbjeL.jpg",0,Black,WF-C700N,sony,,,"build quality: 3
price: 2
comfort: 3
design: 2
battery life: 2
sound quality: 3"
R225LCX3L9VHIT,Krishna Yadav,Battery lasts upto 1.5 days in a single charge. Touch controls are decent and service is gr8.,Reviewed in India on 28 October 2023,Good!,4.0 out of 5 stars,https://m.media-amazon.com/images/I/51PdU-riEOL.jpg,0,Black,WF-C500/Black,sony,,,"build quality: 0
price: 0
comfort: 0
design: 0
battery life: 3
sound quality: 0"
R7HX1VFBL2ERN,Moh Bharti,"It usually takes time to fit in the ear. There is no touch control in this price point earbud, very unfortunate.",Reviewed in India on 28 October 2023,Ear Fit,4.0 out of 5 stars,,0,Black,WF-C500/Black,sony,,,"build quality: 2
price: 2
comfort: 1
design: 1
battery life: 2
sound quality: 2"
R1C29MVE42IIW0,shashank goyal,As per price better option are available in market with better features and look.,Reviewed in India on 8 December 2023,Not worth purchase,3.0 out of 5 stars,,0,Black,WF-C500/Black,sony,,,"build quality: 1
price: 2
comfort: 1
design: 2
battery life: 1
sound quality: 1"
R2STAORMFECYRV,Karunakashap,I love sony products btw I love the sound of it and this earbuds have a amazing battery backup if you use 3 house or 4 battery bearly gonna down but it's hard to tell how much time to charge a case but when the case started blinking in red light then case need to be charged overall really good just go for it 🎀👍,Reviewed in India on 19 August 2023,Awsome sony headphones or earbuds just awsome,4.0 out of 5 stars,,0,Black,WF-C500/Black,sony,,,"build quality: 2
price: 0
comfort: 1
design: 1
battery life: 3
sound quality: 3"
R11U2YMVWCHIQ,Abhirup Banerjee,The fit in the ear and the sound quality of the buds are excellent. It is very comfortable in the ear unlike some other TWS earbuds available in the market. The sound quality can be adjusted according to your linking using the Sony Headphones app. ANC and Ambiant sound mode works great. The only one small flaw is that the battery indicator on the Sony Headphones app is incorrect. It does not seem to reduce from 100% due to some wierd reason. This issue can be fixed with an update in the app easily. Overall a great piece of TWS earbuds from the legendary house of Sony.,Reviewed in India on 31 August 2023,Excellent TWS Earbuds from Sony!!,4.0 out of 5 stars,"https://m.media-amazon.com/images/I/81aM5YLWzpL.jpg
https://m.media-amazon.com/images/I/81fqbd0NdiL.jpg",17,Lavender,WF-C700N,sony,,,"build quality: 3
price: 2
comfort: 3
design: 2
battery life: 2
sound quality: 3"
R3O1GPA50AW35X,Dharmender kumar,Mast hai bahi,Reviewed in India on 21 January 2024,Sound,5.0 out of 5 stars,,0,Black,WF-C500/Black,sony,,,"build quality: 2
price: 0
comfort: 0
design: 0
battery life: 0
sound quality: 0"
R29RX6DOYEDWBZ,P U R Vital,Satisfied,Reviewed in India on 21 January 2024,Good,5.0 out of 5 stars,,0,Black,WF-C500/Black,sony,,,"build quality: 2
price: 1
comfort: 2
design: 1
battery life: 2
sound quality: 3"
R2NNHMFRN6VEY8,Devashish Mandloi,I have been using these pods for past 6 months.The bass we got in these are not that high but I must say overall music is perfectly balanced you can differentiate between vocals and instruments and even notice every instrument in background.Build quality is good. I got these for 3k so it's a fair deal but they are not worthy if you buy these for more than 3.5k.If you want to experience a good bass keep volume at around 70% an they are even better than apple air pods. Everything is so balanced they you will never regret buying them.,Reviewed in India on 5 September 2023,A fair deal,4.0 out of 5 stars,https://m.media-amazon.com/images/I/51bFmRAbdeL.jpg,25,Black,WF-C500/Black,sony,,,"build quality: 2
price: 2
comfort: 0
design: 0
battery life: 0
sound quality: 3"
RXH2TT2DH4SIA,Sanjay Nayak,"only one line I can say ""bhai, maza aaya"".Don't think twice, go for it.I have used 3-4 earbuds earlier of different companies bit this one knocks them off.Best deal in this price range, i have 1000XM4 and sound quality is near by same",Reviewed in India on 28 December 2023,mind boggling,5.0 out of 5 stars,https://m.media-amazon.com/images/I/614AsNmQijL.jpg,0,Black,WF-C500/Black,sony,,,"build quality: 3
price: 3
comfort: 3
design: 2
battery life: 2
sound quality: 3"
RB017FUWVKHDI,Amazon Customer,I liked the fit and ease of use. The earpods fit snugly in the ears and the sound output is also quite good.,Reviewed in India on 19 October 2023,Easy to use earpods,4.0 out of 5 stars,,2,Black,WF-C500/Black,sony,,,"build quality: 2
price: 0
comfort: 3
design: 2
battery life: 0
sound quality: 3"
R2DVM2O99CHE6T,krishna,"Call quality not upto mark, Base is okay",Reviewed in India on 10 December 2023,Noise cancellation not good,3.0 out of 5 stars,,0,Black,WF-C500/Black,sony,,,"build quality: 0
price: 0
comfort: 0
design: 0
battery life: 0
sound quality: 1"
R330LH6QJ3Z791,sachin jagtap,Battery backup not good,Reviewed in India on 26 October 2023,Best for music lovers,4.0 out of 5 stars,,0,Black,WF-C700N,sony,,,"build quality: 0
price: 0
comfort: 0
design: 0
battery life: 1
sound quality: 0"
R2CG6AMNHUQ958,Raghav ,Best in this price range best in overall quality,Reviewed in India on 6 November 2023,Best in overall quality,4.0 out of 5 stars,"https://m.media-amazon.com/images/I/61EN+KxFh0L.jpg
https://m.media-amazon.com/images/I/71JZHRStecL.jpg",0,Black,WF-C500/Black,sony,,,"build quality: 3
price: 3
comfort: 3
design: 3
battery life: 3
sound quality: 3"
R2J1H78VR0NDUN,Amazon Customer,1 ⭐ less for fit.,Reviewed in India on 27 October 2023,Good music quality,4.0 out of 5 stars,,0,Black,WF-C500/Black,sony,,,"build quality: 0
price: 0
comfort: 0
design: 0
battery life: 0
sound quality: 0"
R1RF5ABI2LCTLI,dvn,"This is a well built, good sounding pair of wireless earphones for the price (I got them for around 3,500 with offers) from a reputable brand. The battery lasts forever one on charge, which is useful for me as I spend long hours on my computer or phone every day for work. All I have to do is put them back in the little box and charge the whole thing before I go to bed. The mic quality isn't as good as other (pricier) earphones but is a noticeable upgrade on your phone's mic for video conferencing, so good enough for me.They actually sound surprisingly good for the price. Can't really compare with airpods or good over-ear headphones but I don't really think the drop in quality is that big of a deal. These are well made. My only real gripe about these earphones is that they aren't the most comfortable to wear. The left side is fine, but for me the right seems just a little uncomfortably large. It starts to hurt after an hour if I have it sitting in snugly. This could just be a me problem, as I haven't extensively used other in-ear wireless buds before, but maybe something to keep in mind for you. I guess I'll just have to get used to it, with my small earlobes.",Reviewed in India on 5 April 2023,"Sounds good, long battery life, but in-ears can be uncomfortable",4.0 out of 5 stars,,11,Black,WF-C500/Black,sony,,,"build quality: 3
price: 2
comfort: 1
design: 2
battery life: 3
sound quality: 2"
RPC912HH8D3YU,Dr Amit Goyal,The sound quality is the best. You can connect 2 devices simultaneously and the change over from one device to other is flawless.,Reviewed in India on 4 January 2024,Excellent sound quality and wonderful connectivity,5.0 out of 5 stars,,0,Black,WF-C700N,sony,,,"build quality: 0
price: 0
comfort: 0
design: 0
battery life: 0
sound quality: 3"
R28B0QBHJ4BO9R,Vishnu,"I purchased this in April 2022, and as of November 29, 2023, I have been using it almost every day for a minimum of 2 to 3 hours and a maximum of 6 to 8 hours. I am truly blown away because I never expected this level of durability. The sound quality and charging are okay. However, there is a limitation: you can only connect one device at a time. To connect with a second device, you need to either put it in pairing mode or manually disconnect from the currently connected device. That is the only limitation I can point out.",Reviewed in India on 29 November 2023,Unbelievable Durability! This Gadget Still Blows My Mind After 1.5 Years! 😱🔥,5.0 out of 5 stars,,2,Black,WF-C500/Black,sony,,,"build quality: 3
price: 2
comfort: 2
design: 2
battery life: 3
sound quality: 2"
R38G2LGICB9CVK,Shashikumar,Seriously good considering the price in which the product comes at. One of the best sound quality - typical Sony signature when it comes to base.Grab it if u can,Reviewed in India on 28 December 2023,Best value for money,5.0 out of 5 stars,,0,Black,WF-C500/Black,sony,,,"build quality: 2
price: 3
comfort: 0
design: 0
battery life: 0
sound quality: 3"
R1IQNNO7LCJJCA,chandramohan,I use it primarily for calls. Works smoothly with clear sound at both ends. Fits snugly into the ear. But not good for prolonged use.The case is bit longer as compared to others.There is absolutely no noise cancelation or reduction in ambient noise levels.,Reviewed in India on 3 October 2023,"Comfortable fit in the ears, not suited for prolonged use",4.0 out of 5 stars,,7,Black,WF-C500/Black,sony,,,"build quality: 2
price: 0
comfort: 1
design: 1
battery life: 0
sound quality: 3"
